,UserID,Age,Gender,Occupation,Zipcode,NormalizedAge,AgeGroup,Male,Female,State,Teenager,Youth,MiddleAge,Senior,SuperSenior,administrator,artist,doctor,educator,engineer,entertainment,executive,healthcare,homemaker,lawyer,librarian,marketing,none,other,programmer,retired,salesman,scientist,student,technician,writer,AZ,CA,FL,OH,PA,WA,VT,MA,GA,CT,SC,MN,OR,NY,TN,KY,MI,MD,TX,NC,WI,CO,IN,IA,NJ,,UT,IL,VA,OK,NH,DC,NV,NE,LA,MO,KS,AK,AL,ID,ND,MS,AR,MT,NM,RI,HI,WV,ME,DE,WY,SD,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,ActionRating,AdventureRating,AnimationRating,ChildrenRating,ComedyRating,CrimeRating,DocumentaryRating,DramaRating,FantasyRating,FilmNoirRating,HorrorRating,MusicalRating,MysteryRating,RomanceRating,SciFiRating,ThrillerRating,WarRating,WesternRating,NumMoviesWatched,unknownPreference,ActionPreference,AdventurePreference,AnimationPreference,ChildrenPreference,ComedyPreference,CrimePreference,DocumentaryPreference,DramaPreference,FantasyPreference,FilmNoirPreference,HorrorPreference,MusicalPreference,MysteryPreference,RomancePreference,SciFiPreference,ThrillerPreference,WarPreference,WesternPreference
779,780,49,1,programmer,94560,0.6712328767123288,MiddleAge,1,0,CA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16153846153846155,0.09230769230769231,0.0,0.015384615384615385,0.1076923076923077,0.007692307692307693,0.0,0.2,0.007692307692307693,0.007692307692307693,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.1076923076923077,0.05384615384615385,0.06923076923076923,0.09230769230769231,0.015384615384615385,0.8380952380952381,0.9333333333333333,0.0,0.9,0.6571428571428571,1.0,0.0,0.823076923076923,1.0,0.6,0.5,0.85,0.6,0.8714285714285714,0.8285714285714286,0.6222222222222222,0.8833333333333333,0.9,130.0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
780,781,20,1,student,48825,0.273972602739726,Youth,1,0,MI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10476190476190476,0.06666666666666667,0.0,0.009523809523809525,0.06666666666666667,0.06666666666666667,0.0,0.23809523809523808,0.0,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.06666666666666667,0.06666666666666667,0.08571428571428572,0.0761904761904762,0.10476190476190476,0.01904761904761905,0.8545454545454545,0.9142857142857143,0.0,0.2,0.6285714285714286,0.8857142857142857,0.0,0.768,0.0,1.0,0.4,0.6,0.7142857142857143,0.7428571428571429,0.8888888888888888,0.725,0.7818181818181819,0.7,105.0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1
781,782,21,0,artist,33205,0.2876712328767123,Youth,0,1,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10550458715596331,0.052752293577981654,0.006880733944954129,0.0389908256880734,0.16055045871559634,0.05504587155963303,0.0045871559633027525,0.21100917431192662,0.006880733944954129,0.006880733944954129,0.022935779816513763,0.013761467889908258,0.034403669724770644,0.09403669724770643,0.03669724770642202,0.12155963302752294,0.027522935779816515,0.0,0.5739130434782609,0.5304347826086957,0.6666666666666666,0.5647058823529412,0.5142857142857142,0.5416666666666666,0.5,0.5826086956521739,0.6666666666666666,0.6,0.66,0.6,0.6133333333333333,0.5609756097560976,0.6375,0.630188679245283,0.5833333333333334,0.0,436.0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
782,783,30,1,marketing,77081,0.410958904109589,MiddleAge,1,0,TX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12903225806451613,0.03225806451612903,0.0,0.0,0.12903225806451613,0.06451612903225806,0.0,0.16129032258064516,0.0,0.016129032258064516,0.06451612903225806,0.0,0.08064516129032258,0.06451612903225806,0.08064516129032258,0.14516129032258066,0.03225806451612903,0.0,0.825,0.8,0.0,0.0,0.725,0.9,0.0,0.78,0.0,1.0,0.85,0.0,0.8,0.7,0.88,0.7777777777777778,0.8,0.0,62.0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0
783,784,47,1,administrator,91040,0.6438356164383562,MiddleAge,1,0,CA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10227272727272728,0.045454545454545456,0.0,0.011363636363636364,0.03409090909090909,0.10227272727272728,0.0,0.25,0.0,0.022727272727272728,0.011363636363636364,0.0,0.09090909090909091,0.06818181818181818,0.045454545454545456,0.17045454545454544,0.045454545454545456,0.0,0.7777777777777778,0.75,0.0,0.8,0.7333333333333333,0.7333333333333333,0.0,0.7818181818181819,0.0,0.8,0.8,0.0,0.75,0.7333333333333333,0.75,0.76,0.75,0.0,88.0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0
784,785,32,1,engineer,23322,0.4383561643835616,MiddleAge,1,0,VA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.15,0.05,0.0,0.13333333333333333,0.016666666666666666,0.0,0.03333333333333333,0.016666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.13333333333333333,0.06666666666666667,0.016666666666666666,0.825,1.0,0.8,0.6,0.7777777777777778,0.7333333333333333,0.0,0.65,0.4,0.0,0.8,0.6,0.0,0.72,0.8,0.725,0.85,0.6,60.0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1
785,786,36,0,engineer,1754,0.4931506849315068,MiddleAge,0,1,MA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12686567164179105,0.07462686567164178,0.03731343283582089,0.05223880597014925,0.11567164179104478,0.018656716417910446,0.0,0.1828358208955224,0.0037313432835820895,0.007462686567164179,0.014925373134328358,0.04477611940298507,0.014925373134328358,0.11567164179104478,0.06716417910447761,0.05223880597014925,0.05970149253731343,0.011194029850746268,0.7470588235294118,0.78,0.8,0.8714285714285714,0.7225806451612903,0.72,0.0,0.8163265306122449,1.0,0.8,0.85,0.8333333333333334,0.75,0.7419354838709677,0.7888888888888889,0.8142857142857143,0.8375,0.8,268.0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
786,787,18,0,student,98620,0.2465753424657534,Teenager,0,1,WA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09917355371900827,0.03305785123966942,0.0,0.024793388429752067,0.09917355371900827,0.04132231404958678,0.0,0.21487603305785125,0.008264462809917356,0.01652892561983471,0.03305785123966942,0.024793388429752067,0.05785123966942149,0.12396694214876033,0.024793388429752067,0.1487603305785124,0.049586776859504134,0.0,0.65,0.5,0.0,0.7333333333333333,0.6166666666666667,0.72,0.0,0.6923076923076923,0.6,0.7,0.55,0.5333333333333333,0.5142857142857142,0.6133333333333333,0.6666666666666666,0.6555555555555556,0.6666666666666666,0.0,121.0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0
787,788,51,1,administrator,5779,0.6986301369863014,Senior,1,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15313653136531366,0.07933579335793357,0.005535055350553505,0.02214022140221402,0.08302583025830258,0.04428044280442804,0.0018450184501845018,0.1937269372693727,0.005535055350553505,0.007380073800738007,0.025830258302583026,0.01845018450184502,0.02029520295202952,0.05904059040590406,0.06457564575645756,0.12730627306273062,0.06088560885608856,0.027675276752767528,0.6481927710843374,0.6465116279069767,0.4666666666666667,0.6166666666666667,0.5733333333333334,0.6416666666666667,0.6,0.7219047619047619,0.7333333333333333,0.8,0.6428571428571429,0.54,0.7090909090909091,0.73125,0.6457142857142857,0.6840579710144927,0.8424242424242424,0.7066666666666667,542.0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
788,789,29,1,other,55420,0.3972602739726027,Youth,1,0,MN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057971014492753624,0.043478260869565216,0.014492753623188406,0.028985507246376812,0.15942028985507245,0.08695652173913043,0.0,0.3188405797101449,0.0,0.0,0.014492753623188406,0.0,0.014492753623188406,0.10144927536231885,0.028985507246376812,0.08695652173913043,0.043478260869565216,0.0,0.85,0.7333333333333333,0.6,0.5,0.6727272727272727,0.8333333333333334,0.0,0.7727272727272727,0.0,0.0,0.6,0.0,0.8,0.7428571428571429,0.9,0.8,0.6666666666666666,0.0,69.0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0
789,790,27,1,technician,80913,0.3698630136986301,Youth,1,0,CO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14845360824742268,0.06804123711340206,0.006185567010309278,0.024742268041237112,0.21237113402061855,0.020618556701030927,0.0,0.13195876288659794,0.008247422680412371,0.002061855670103093,0.026804123711340205,0.018556701030927835,0.010309278350515464,0.10103092783505155,0.07628865979381444,0.088659793814433,0.03917525773195876,0.016494845360824743,0.625,0.6,0.4666666666666667,0.5333333333333333,0.5572815533980583,0.62,0.0,0.646875,0.5,0.8,0.6615384615384615,0.5111111111111111,0.6,0.6448979591836734,0.6108108108108108,0.6,0.5578947368421052,0.65,485.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1
790,791,31,1,educator,20064,0.4246575342465753,MiddleAge,1,0,DC,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0.0625,0.0,0.03125,0.078125,0.078125,0.0,0.140625,0.0,0.03125,0.015625,0.03125,0.0625,0.125,0.03125,0.15625,0.0625,0.0,0.8666666666666667,0.75,0.0,0.7,0.6,0.8,0.0,0.8444444444444444,0.0,0.6,0.6,0.6,0.85,0.8,1.0,0.74,0.85,0.0,64.0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
791,792,40,1,programmer,12205,0.547945205479452,MiddleAge,1,0,NY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11702127659574468,0.06382978723404255,0.02127659574468085,0.05319148936170213,0.11702127659574468,0.06382978723404255,0.0,0.23404255319148937,0.0,0.0,0.0,0.02127659574468085,0.031914893617021274,0.07446808510638298,0.031914893617021274,0.13829787234042554,0.02127659574468085,0.010638297872340425,0.5818181818181818,0.5333333333333333,0.7,0.72,0.5636363636363636,0.7333333333333333,0.0,0.6818181818181818,0.0,0.0,0.0,0.6,0.6,0.6571428571428571,0.6666666666666666,0.5846153846153846,0.8,0.4,94.0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0
792,793,22,1,student,85281,0.3013698630136986,Youth,1,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15447154471544716,0.08130081300813008,0.016260162601626018,0.016260162601626018,0.11382113821138211,0.08130081300813008,0.008130081300813009,0.17073170731707318,0.0,0.008130081300813009,0.024390243902439025,0.0,0.008130081300813009,0.04878048780487805,0.08943089430894309,0.14634146341463414,0.032520325203252036,0.0,0.6947368421052632,0.76,0.8,0.9,0.7571428571428571,0.72,1.0,0.6761904761904762,0.0,0.6,0.6,0.0,0.6,0.7333333333333333,0.7454545454545455,0.6666666666666666,0.75,0.0,123.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
793,794,32,1,educator,57197,0.4383561643835616,MiddleAge,1,0,SD,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13095238095238096,0.05952380952380952,0.03571428571428571,0.03571428571428571,0.16666666666666666,0.07142857142857142,0.011904761904761904,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.8363636363636363,0.8,0.8,0.8,0.8714285714285714,0.9333333333333333,1.0,0.9,0.0,0.0,0.0,0.8,0.0,0.85,0.85,0.7,0.85,0.0,84.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
794,795,30,1,programmer,8610,0.410958904109589,MiddleAge,1,0,NJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1335149863760218,0.09809264305177112,0.02452316076294278,0.04632152588555858,0.20708446866485014,0.02997275204359673,0.0,0.08446866485013624,0.01634877384196185,0.0027247956403269754,0.04632152588555858,0.04087193460490463,0.010899182561307902,0.05722070844686648,0.08991825613079019,0.07901907356948229,0.027247956403269755,0.005449591280653951,0.6244897959183674,0.6277777777777778,0.6888888888888889,0.6705882352941176,0.631578947368421,0.6909090909090909,0.0,0.6774193548387096,0.5333333333333333,0.8,0.5529411764705883,0.72,0.6,0.6,0.6303030303030303,0.5862068965517241,0.64,0.5,367.0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0
795,796,32,0,writer,33755,0.4383561643835616,MiddleAge,0,1,FL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13471502590673576,0.06994818652849741,0.011658031088082901,0.04015544041450777,0.14248704663212436,0.027202072538860103,0.0012953367875647669,0.16709844559585493,0.0051813471502590676,0.006476683937823834,0.025906735751295335,0.023316062176165803,0.031088082901554404,0.11269430051813471,0.05699481865284974,0.10751295336787564,0.029792746113989636,0.006476683937823834,0.7480769230769231,0.737037037037037,0.6444444444444445,0.6838709677419355,0.6981818181818182,0.7428571428571429,0.6,0.7116279069767442,0.7,0.8,0.6,0.7444444444444445,0.8083333333333333,0.7816091954022989,0.7772727272727272,0.7518072289156627,0.7478260869565218,0.56,772.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
796,797,44,0,other,62522,0.6027397260273972,MiddleAge,0,1,IL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13846153846153847,0.06153846153846154,0.0,0.03076923076923077,0.16923076923076924,0.07692307692307693,0.0,0.09230769230769231,0.0,0.0,0.015384615384615385,0.0,0.046153846153846156,0.15384615384615385,0.06153846153846154,0.09230769230769231,0.06153846153846154,0.0,0.6444444444444445,0.85,0.0,0.5,0.5454545454545454,0.52,0.0,0.4666666666666667,0.0,0.0,0.4,0.0,0.4,0.52,0.9,0.4,0.7,0.0,65.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
797,798,40,0,writer,64131,0.547945205479452,MiddleAge,0,1,MO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10133843212237094,0.10707456978967496,0.022944550669216062,0.09751434034416825,0.21032504780114722,0.019120458891013385,0.0,0.11281070745697896,0.015296367112810707,0.0,0.011472275334608031,0.03824091778202677,0.0248565965583174,0.11089866156787763,0.04780114722753346,0.05353728489483748,0.021032504780114723,0.0057361376673040155,0.7433962264150943,0.7178571428571429,0.65,0.6745098039215687,0.66,0.7,0.0,0.6406779661016949,0.625,0.0,0.5333333333333333,0.72,0.6923076923076923,0.6931034482758621,0.696,0.7357142857142858,0.7636363636363637,0.5333333333333333,523.0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0
798,799,49,0,administrator,19716,0.6712328767123288,MiddleAge,0,1,DE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08928571428571429,0.07142857142857142,0.0,0.017857142857142856,0.07142857142857142,0.03571428571428571,0.0,0.23214285714285715,0.0,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.08928571428571429,0.125,0.03571428571428571,0.08928571428571429,0.05357142857142857,0.0,0.8,0.9,0.0,0.8,0.85,0.7,0.0,0.8,0.0,0.8,0.6,0.7,0.76,0.8,0.9,0.76,0.8,0.0,56.0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
799,800,25,1,programmer,55337,0.3424657534246575,Youth,1,0,MN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16923076923076924,0.12307692307692308,0.015384615384615385,0.046153846153846156,0.1076923076923077,0.015384615384615385,0.0,0.16923076923076924,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.1076923076923077,0.07692307692307693,0.09230769230769231,0.046153846153846156,0.0,0.7818181818181819,0.7,0.8,0.6,0.7142857142857143,0.8,0.0,0.7636363636363637,0.0,0.0,0.0,0.8,0.8,0.7428571428571429,0.8,0.8,0.8,0.0,65.0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0
800,801,22,1,writer,92154,0.3013698630136986,Youth,1,0,CA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16176470588235295,0.058823529411764705,0.0,0.014705882352941176,0.07352941176470588,0.058823529411764705,0.0,0.08823529411764706,0.0,0.029411764705882353,0.08823529411764706,0.0,0.07352941176470588,0.058823529411764705,0.058823529411764705,0.19117647058823528,0.04411764705882353,0.0,0.8,0.7,0.0,0.6,0.8,0.75,0.0,0.8,0.0,0.6,0.8,0.0,0.92,0.95,0.8,0.8769230769230769,0.8,0.0,68.0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0
801,802,35,1,administrator,34105,0.4794520547945205,MiddleAge,1,0,FL,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12179487179487179,0.04487179487179487,0.0,0.019230769230769232,0.05128205128205128,0.038461538461538464,0.0,0.10897435897435898,0.0,0.02564102564102564,0.21794871794871795,0.0,0.04487179487179487,0.03205128205128205,0.09615384615384616,0.16025641025641027,0.03205128205128205,0.00641025641025641,0.8105263157894737,0.7428571428571429,0.0,0.5333333333333333,0.65,0.6333333333333333,0.0,0.6705882352941176,0.0,0.75,0.6764705882352942,0.0,0.7428571428571429,0.6,0.84,0.784,0.8,0.8,156.0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1
802,803,70,1,administrator,78212,0.958904109589041,SuperSenior,1,0,TX,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08823529411764706,0.029411764705882353,0.014705882352941176,0.07352941176470588,0.14705882352941177,0.029411764705882353,0.0,0.19117647058823528,0.0,0.0,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.08823529411764706,0.04411764705882353,0.14705882352941177,0.058823529411764705,0.0,0.5333333333333333,0.5,0.8,0.44,0.46,0.6,0.0,0.8153846153846154,0.0,0.0,0.8,0.7,0.6,0.6,0.4666666666666667,0.6,0.75,0.0,68.0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0
803,804,39,1,educator,61820,0.5342465753424658,MiddleAge,1,0,IL,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13835616438356163,0.0863013698630137,0.02054794520547945,0.045205479452054796,0.14383561643835616,0.031506849315068496,0.0027397260273972603,0.13150684931506848,0.015068493150684932,0.005479452054794521,0.04246575342465753,0.024657534246575342,0.019178082191780823,0.06438356164383562,0.07671232876712329,0.09863013698630137,0.04246575342465753,0.010958904109589041,0.7683168316831683,0.7492063492063492,0.68,0.6727272727272727,0.6971428571428572,0.7304347826086957,0.6,0.7520833333333333,0.6545454545454545,0.7,0.7161290322580646,0.6444444444444445,0.7714285714285715,0.7191489361702128,0.7428571428571429,0.7638888888888888,0.832258064516129,0.75,730.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
804,805,27,0,other,20009,0.3698630136986301,Youth,0,1,DC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12690355329949238,0.077834179357022,0.030456852791878174,0.05414551607445008,0.16074450084602368,0.030456852791878174,0.008460236886632826,0.1404399323181049,0.01015228426395939,0.005076142131979695,0.03722504230118443,0.038917089678511,0.015228426395939087,0.06937394247038917,0.06429780033840947,0.09813874788494077,0.02707275803722504,0.005076142131979695,0.6373333333333333,0.6,0.6444444444444445,0.59375,0.6547368421052632,0.7555555555555555,0.88,0.7180722891566265,0.5,0.8,0.6909090909090909,0.6695652173913044,0.6888888888888889,0.5658536585365853,0.6684210526315789,0.6862068965517242,0.6625,0.9333333333333333,591.0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
805,806,27,1,marketing,11217,0.3698630136986301,Youth,1,0,NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14376996805111822,0.07667731629392971,0.019169329073482427,0.012779552715654952,0.14057507987220447,0.05750798722044728,0.0,0.17252396166134185,0.0,0.012779552715654952,0.019169329073482427,0.03194888178913738,0.019169329073482427,0.08626198083067092,0.0670926517571885,0.08306709265175719,0.054313099041533544,0.003194888178913738,0.6933333333333334,0.6666666666666666,0.8333333333333334,0.9,0.7454545454545455,0.8,0.0,0.7296296296296296,0.0,0.9,0.7,0.82,0.7,0.7111111111111111,0.7523809523809524,0.7076923076923077,0.7294117647058823,0.6,313.0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
